arm,component,formal_case_index,case_id,particle_id,query_sample_global_index,query_full_store_row,fold,family,field_lineage_id,nn_rank,nn_sample_global_index,nn_full_store_row,nn_case_id,nn_particle_id,nn_lineage_id,descriptor_distance,descriptor_distance_hex,training_pool_identity_sha256,neighbour_set_sha256,query_feature_vector_sha256,normalized_query_feature_sha256,evidence_class
SS,pressure_gradient_acceleration,273,MSO02A|PRIMARY|F3|ffc66a465f5e7477338d0ec91a9ca398d9f97a8f1d185375d350f1da37c8b0e5,469,35037,157717,FOLD_2,F3,MSO02A|FIELD_LINEAGE|02af8fc8fdaaf157851a8e83e4ddea5dc9b0a3eccaf84d81548cde087cb7e597,8,37098,166674,MSO02A|PRIMARY|F4|975f052b9a8dbac7096ed334421575b4b2c497f57e46024be6fddbc08da7f90d,210,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,33924.055680104459,0x1.09081c821a476p+15,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,2302fa14fda172cb90406469ba579ac98004948c68b1377e0f2c010d0d813fd2,2396e34041d5429064ce6e56d44c1141b4fb2c3d1fcee51b36084df2a5e13fb8,103b8d574a2d41f6015e02ed61abf93a48a05d37597b7b51b49de07c474d59cf,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,273,MSO02A|PRIMARY|F3|ffc66a465f5e7477338d0ec91a9ca398d9f97a8f1d185375d350f1da37c8b0e5,469,35037,157717,FOLD_2,F3,MSO02A|FIELD_LINEAGE|02af8fc8fdaaf157851a8e83e4ddea5dc9b0a3eccaf84d81548cde087cb7e597,9,37076,166664,MSO02A|PRIMARY|F4|975f052b9a8dbac7096ed334421575b4b2c497f57e46024be6fddbc08da7f90d,200,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,33924.055689450288,0x1.09081c8353df7p+15,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,2302fa14fda172cb90406469ba579ac98004948c68b1377e0f2c010d0d813fd2,2396e34041d5429064ce6e56d44c1141b4fb2c3d1fcee51b36084df2a5e13fb8,103b8d574a2d41f6015e02ed61abf93a48a05d37597b7b51b49de07c474d59cf,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,273,MSO02A|PRIMARY|F3|ffc66a465f5e7477338d0ec91a9ca398d9f97a8f1d185375d350f1da37c8b0e5,469,35037,157717,FOLD_2,F3,MSO02A|FIELD_LINEAGE|02af8fc8fdaaf157851a8e83e4ddea5dc9b0a3eccaf84d81548cde087cb7e597,10,37021,166665,MSO02A|PRIMARY|F4|975f052b9a8dbac7096ed334421575b4b2c497f57e46024be6fddbc08da7f90d,201,MSO02A|FIELD_LINEAGE|8268be7cec0b9c5a4eb497ac38e8418f7c656992a0ff2d13857d85dea7ca362a,33924.055722924291,0x1.09081c87b712fp+15,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,2302fa14fda172cb90406469ba579ac98004948c68b1377e0f2c010d0d813fd2,2396e34041d5429064ce6e56d44c1141b4fb2c3d1fcee51b36084df2a5e13fb8,103b8d574a2d41f6015e02ed61abf93a48a05d37597b7b51b49de07c474d59cf,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,276,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,4,35445,158980,FOLD_2,F3,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,1,19319,86973,MSO02A|PRIMARY|F2|69f6fc95999f8b80c6fc0170a0cfa9e26979546c01c1c1c46099e79839adf89d,573,MSO02A|FIELD_LINEAGE|fc96fbc00df11527833e71ddf1823d574e8d5c9852e7d5cf05933a9e82fa73ec,10510.697186736568,0x1.487593d6a3c62p+13,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,58e460a0174f6b22fbe9ddad93afd91c4b89f9c8f5ec972e35860e979a9cf476,e5ca9c74ee55b7f50c472e5a8e1e25e739260252d3fae4b0cf7dbd1d46942e45,223cc27a5c3b733fba30d832989600d403be297f4a42305ea23dfffee19c4756,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,276,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,4,35445,158980,FOLD_2,F3,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,2,20372,91660,MSO02A|PRIMARY|F2|9ef4e9d74589ff304e54cd729188bf8906117b9a07bf6de925d5eb62fff9f3dd,76,MSO02A|FIELD_LINEAGE|9495d1263e9d5130a4466658e829f566f282f3d7d5a3f021374a9b92a3ed5649,12772.178429717838,0x1.8f216d6c8f560p+13,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,58e460a0174f6b22fbe9ddad93afd91c4b89f9c8f5ec972e35860e979a9cf476,e5ca9c74ee55b7f50c472e5a8e1e25e739260252d3fae4b0cf7dbd1d46942e45,223cc27a5c3b733fba30d832989600d403be297f4a42305ea23dfffee19c4756,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,276,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,4,35445,158980,FOLD_2,F3,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,3,19209,86612,MSO02A|PRIMARY|F2|69f6fc95999f8b80c6fc0170a0cfa9e26979546c01c1c1c46099e79839adf89d,212,MSO02A|FIELD_LINEAGE|fc96fbc00df11527833e71ddf1823d574e8d5c9852e7d5cf05933a9e82fa73ec,12903.123538587324,0x1.9338fd01cc82dp+13,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,58e460a0174f6b22fbe9ddad93afd91c4b89f9c8f5ec972e35860e979a9cf476,e5ca9c74ee55b7f50c472e5a8e1e25e739260252d3fae4b0cf7dbd1d46942e45,223cc27a5c3b733fba30d832989600d403be297f4a42305ea23dfffee19c4756,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,276,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,4,35445,158980,FOLD_2,F3,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,4,19247,86600,MSO02A|PRIMARY|F2|69f6fc95999f8b80c6fc0170a0cfa9e26979546c01c1c1c46099e79839adf89d,200,MSO02A|FIELD_LINEAGE|fc96fbc00df11527833e71ddf1823d574e8d5c9852e7d5cf05933a9e82fa73ec,12903.123556164142,0x1.9338fd0b03a1bp+13,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,58e460a0174f6b22fbe9ddad93afd91c4b89f9c8f5ec972e35860e979a9cf476,e5ca9c74ee55b7f50c472e5a8e1e25e739260252d3fae4b0cf7dbd1d46942e45,223cc27a5c3b733fba30d832989600d403be297f4a42305ea23dfffee19c4756,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,276,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,4,35445,158980,FOLD_2,F3,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,5,23319,104894,MSO02A|PRIMARY|F2|2a6420738cc1cdb92b88ec771e30cd7099073224575a842943bc0d588ff721ef,62,MSO02A|FIELD_LINEAGE|8160f383e8c444cb83a23e972df23a42ef573947bfd88e1ef09c924453a54b74,14695.49846692352,0x1.cb3bfcdc39f54p+13,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,58e460a0174f6b22fbe9ddad93afd91c4b89f9c8f5ec972e35860e979a9cf476,e5ca9c74ee55b7f50c472e5a8e1e25e739260252d3fae4b0cf7dbd1d46942e45,223cc27a5c3b733fba30d832989600d403be297f4a42305ea23dfffee19c4756,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,276,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,4,35445,158980,FOLD_2,F3,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,6,23374,105256,MSO02A|PRIMARY|F2|2a6420738cc1cdb92b88ec771e30cd7099073224575a842943bc0d588ff721ef,424,MSO02A|FIELD_LINEAGE|8160f383e8c444cb83a23e972df23a42ef573947bfd88e1ef09c924453a54b74,16497.568749138773,0x1.01c646662c9aap+14,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,58e460a0174f6b22fbe9ddad93afd91c4b89f9c8f5ec972e35860e979a9cf476,e5ca9c74ee55b7f50c472e5a8e1e25e739260252d3fae4b0cf7dbd1d46942e45,223cc27a5c3b733fba30d832989600d403be297f4a42305ea23dfffee19c4756,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,276,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,4,35445,158980,FOLD_2,F3,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,7,3458,15690,MSO02A|PRIMARY|F1|e1a94ece2d1d9388050360681f17a0cde2c2f1cb81e346e78f2cc52d8af40c66,138,MSO02A|FIELD_LINEAGE|0c2b76a0fb4b4b83be516b44975c97ce115cacf829ffebe677efe580c2da6322,23146.5229947179,0x1.69aa178bed657p+14,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,58e460a0174f6b22fbe9ddad93afd91c4b89f9c8f5ec972e35860e979a9cf476,e5ca9c74ee55b7f50c472e5a8e1e25e739260252d3fae4b0cf7dbd1d46942e45,223cc27a5c3b733fba30d832989600d403be297f4a42305ea23dfffee19c4756,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,276,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,4,35445,158980,FOLD_2,F3,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,8,3512,15828,MSO02A|PRIMARY|F1|e1a94ece2d1d9388050360681f17a0cde2c2f1cb81e346e78f2cc52d8af40c66,276,MSO02A|FIELD_LINEAGE|0c2b76a0fb4b4b83be516b44975c97ce115cacf829ffebe677efe580c2da6322,23146.522997768196,0x1.69aa178cba192p+14,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,58e460a0174f6b22fbe9ddad93afd91c4b89f9c8f5ec972e35860e979a9cf476,e5ca9c74ee55b7f50c472e5a8e1e25e739260252d3fae4b0cf7dbd1d46942e45,223cc27a5c3b733fba30d832989600d403be297f4a42305ea23dfffee19c4756,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,276,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,4,35445,158980,FOLD_2,F3,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,9,3543,16012,MSO02A|PRIMARY|F1|e1a94ece2d1d9388050360681f17a0cde2c2f1cb81e346e78f2cc52d8af40c66,460,MSO02A|FIELD_LINEAGE|0c2b76a0fb4b4b83be516b44975c97ce115cacf829ffebe677efe580c2da6322,23146.523029962587,0x1.69aa17952aa09p+14,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,58e460a0174f6b22fbe9ddad93afd91c4b89f9c8f5ec972e35860e979a9cf476,e5ca9c74ee55b7f50c472e5a8e1e25e739260252d3fae4b0cf7dbd1d46942e45,223cc27a5c3b733fba30d832989600d403be297f4a42305ea23dfffee19c4756,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,276,MSO02A|PRIMARY|F3|029db7a09fd8c3be7a03c372ed294b10d86d8d762315a945c1aa38fffb4b9827,4,35445,158980,FOLD_2,F3,MSO02A|FIELD_LINEAGE|b8b13c949eefb1514f92a32c389f0060d206fe61636418ca1f030fb80cc7efdd,10,3538,16081,MSO02A|PRIMARY|F1|e1a94ece2d1d9388050360681f17a0cde2c2f1cb81e346e78f2cc52d8af40c66,529,MSO02A|FIELD_LINEAGE|0c2b76a0fb4b4b83be516b44975c97ce115cacf829ffebe677efe580c2da6322,23146.523043280511,0x1.69aa1798a860cp+14,48376db00cc59e43af314e94ffb304be8c597a3a9a2425860a23548ab8302a44,58e460a0174f6b22fbe9ddad93afd91c4b89f9c8f5ec972e35860e979a9cf476,e5ca9c74ee55b7f50c472e5a8e1e25e739260252d3fae4b0cf7dbd1d46942e45,223cc27a5c3b733fba30d832989600d403be297f4a42305ea23dfffee19c4756,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,277,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,192,35512,159744,FOLD_3,F3,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,1,9972,44782,MSO02A|PRIMARY|F1|6767b47612868270688ea4c5c031681073ca3a71ca66aaa302c7a568f043c32a,430,MSO02A|FIELD_LINEAGE|a994a5026bf5f453bd759d6b7ff838f03481a94fa2bd42ee24c08f5475159b18,2356.94111433445,0x1.269e1d9bcf085p+11,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,186f2e88526c9ae2a462b51cb16c027c9f9531685394b47253e1964bfb68650e,9ac271e023539a674c31d555bb68cc8f113d85fc66adb8f405aa3ad7e31e8cc9,42601f2a5739a1ed4234822d6d8010b4c2c40d4acd23654ddd7687e8fc081b73,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,277,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,192,35512,159744,FOLD_3,F3,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,2,9935,44914,MSO02A|PRIMARY|F1|6767b47612868270688ea4c5c031681073ca3a71ca66aaa302c7a568f043c32a,562,MSO02A|FIELD_LINEAGE|a994a5026bf5f453bd759d6b7ff838f03481a94fa2bd42ee24c08f5475159b18,2356.9415643954012,0x1.269e214ba7aa7p+11,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,186f2e88526c9ae2a462b51cb16c027c9f9531685394b47253e1964bfb68650e,9ac271e023539a674c31d555bb68cc8f113d85fc66adb8f405aa3ad7e31e8cc9,42601f2a5739a1ed4234822d6d8010b4c2c40d4acd23654ddd7687e8fc081b73,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,277,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,192,35512,159744,FOLD_3,F3,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,3,9880,44382,MSO02A|PRIMARY|F1|6767b47612868270688ea4c5c031681073ca3a71ca66aaa302c7a568f043c32a,30,MSO02A|FIELD_LINEAGE|a994a5026bf5f453bd759d6b7ff838f03481a94fa2bd42ee24c08f5475159b18,2356.9416509587577,0x1.269e220131039p+11,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,186f2e88526c9ae2a462b51cb16c027c9f9531685394b47253e1964bfb68650e,9ac271e023539a674c31d555bb68cc8f113d85fc66adb8f405aa3ad7e31e8cc9,42601f2a5739a1ed4234822d6d8010b4c2c40d4acd23654ddd7687e8fc081b73,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,277,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,192,35512,159744,FOLD_3,F3,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,4,9922,44804,MSO02A|PRIMARY|F1|6767b47612868270688ea4c5c031681073ca3a71ca66aaa302c7a568f043c32a,452,MSO02A|FIELD_LINEAGE|a994a5026bf5f453bd759d6b7ff838f03481a94fa2bd42ee24c08f5475159b18,2356.9417906956323,0x1.269e23263dad6p+11,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,186f2e88526c9ae2a462b51cb16c027c9f9531685394b47253e1964bfb68650e,9ac271e023539a674c31d555bb68cc8f113d85fc66adb8f405aa3ad7e31e8cc9,42601f2a5739a1ed4234822d6d8010b4c2c40d4acd23654ddd7687e8fc081b73,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,277,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,192,35512,159744,FOLD_3,F3,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,5,14042,62838,MSO02A|PRIMARY|F2|ed935651790313dc271426a1435931ef6a58ef99bcc91d9c296bfffad87982d8,54,MSO02A|FIELD_LINEAGE|cdb0f445921fd4159db4ce3534aba2851566a7070ec58219b2e6803b3a74ac54,254985709842.12509,0x1.daf2a94891003p+37,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,186f2e88526c9ae2a462b51cb16c027c9f9531685394b47253e1964bfb68650e,9ac271e023539a674c31d555bb68cc8f113d85fc66adb8f405aa3ad7e31e8cc9,42601f2a5739a1ed4234822d6d8010b4c2c40d4acd23654ddd7687e8fc081b73,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,277,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,192,35512,159744,FOLD_3,F3,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,6,47519,213715,MSO02A|PRIMARY|F4|bcf9aa17a2cf762ae7973eef4238d1e05efa86cd42494d1436b67725ef5391c7,19,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,6678803880100.7266,0x1.84c1eee6292e8p+42,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,186f2e88526c9ae2a462b51cb16c027c9f9531685394b47253e1964bfb68650e,9ac271e023539a674c31d555bb68cc8f113d85fc66adb8f405aa3ad7e31e8cc9,42601f2a5739a1ed4234822d6d8010b4c2c40d4acd23654ddd7687e8fc081b73,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,277,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,192,35512,159744,FOLD_3,F3,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,7,24073,108812,MSO02A|PRIMARY|F2|658933dbeeb921d284a9f1ba14f2424958fdf2a1bf28772f3b3df7b05ab4484d,524,MSO02A|FIELD_LINEAGE|af4ac60331854b9a33b3dd90929dc08f6f43c046dccb187701a1e7c842e0f865,8095910231929.625,0x1.d73e769fde680p+42,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,186f2e88526c9ae2a462b51cb16c027c9f9531685394b47253e1964bfb68650e,9ac271e023539a674c31d555bb68cc8f113d85fc66adb8f405aa3ad7e31e8cc9,42601f2a5739a1ed4234822d6d8010b4c2c40d4acd23654ddd7687e8fc081b73,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,277,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,192,35512,159744,FOLD_3,F3,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,8,48628,218576,MSO02A|PRIMARY|F4|75d26f6a80de660f5bf8f24137463e5d9a0a6f947d84e44c7b9b584b9fdc9bd7,272,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,8543987133175.2529,0x1.f153545abdd03p+42,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,186f2e88526c9ae2a462b51cb16c027c9f9531685394b47253e1964bfb68650e,9ac271e023539a674c31d555bb68cc8f113d85fc66adb8f405aa3ad7e31e8cc9,42601f2a5739a1ed4234822d6d8010b4c2c40d4acd23654ddd7687e8fc081b73,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,277,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,192,35512,159744,FOLD_3,F3,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,9,15358,68681,MSO02A|PRIMARY|F2|8ba95c4d719679e736c66f5231dee19c7a749325c413e4d04582ae9f65ba4708,137,MSO02A|FIELD_LINEAGE|ffbeef212e4e816048cb47cb00ac7695fe37f4901fe8bd711154006d8368876f,8786547921627.125,0x1.ff71c454b6c80p+42,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,186f2e88526c9ae2a462b51cb16c027c9f9531685394b47253e1964bfb68650e,9ac271e023539a674c31d555bb68cc8f113d85fc66adb8f405aa3ad7e31e8cc9,42601f2a5739a1ed4234822d6d8010b4c2c40d4acd23654ddd7687e8fc081b73,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,277,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,192,35512,159744,FOLD_3,F3,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,10,44019,197610,MSO02A|PRIMARY|F4|cdfe71835df229f83661b0356857bdb13342c01719f561d71718f186dc267d3e,42,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,8880287765191.7734,0x1.02734cba58f8cp+43,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,186f2e88526c9ae2a462b51cb16c027c9f9531685394b47253e1964bfb68650e,9ac271e023539a674c31d555bb68cc8f113d85fc66adb8f405aa3ad7e31e8cc9,42601f2a5739a1ed4234822d6d8010b4c2c40d4acd23654ddd7687e8fc081b73,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,285,MSO02A|PRIMARY|F3|e1c34b18f58d7870dd8e7f7ce56260fc9b3e5c1baca800d76a0f3ac04b53af57,388,36580,164548,FOLD_3,F3,MSO02A|FIELD_LINEAGE|8f96460f5e25434ea38efc75b2a38eba48ed159ccc71195a9890899219539f9a,1,24076,108760,MSO02A|PRIMARY|F2|658933dbeeb921d284a9f1ba14f2424958fdf2a1bf28772f3b3df7b05ab4484d,472,MSO02A|FIELD_LINEAGE|af4ac60331854b9a33b3dd90929dc08f6f43c046dccb187701a1e7c842e0f865,265652232582.06277,0x1.eed0db0c30809p+37,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,b6ca6446b923eac8d39638badbf97776928fc41263e9f9b446a93f3bf2e71938,4291c1c2d5862ca487c7721c88ed72a259e94d1fcaf25984f95621e1f36905fa,74ccb8e82b7c76699a561e12341355bde8240819d3ffc6198579d54b462440ce,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,285,MSO02A|PRIMARY|F3|e1c34b18f58d7870dd8e7f7ce56260fc9b3e5c1baca800d76a0f3ac04b53af57,388,36580,164548,FOLD_3,F3,MSO02A|FIELD_LINEAGE|8f96460f5e25434ea38efc75b2a38eba48ed159ccc71195a9890899219539f9a,2,21606,96912,MSO02A|PRIMARY|F2|edf599a38bfa550878d37b0fee080c1e2e07a398bddef0f55c8e22d0f97299eb,144,MSO02A|FIELD_LINEAGE|cdb0f445921fd4159db4ce3534aba2851566a7070ec58219b2e6803b3a74ac54,544308159265.56262,0x1.faed2d8c86402p+38,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,b6ca6446b923eac8d39638badbf97776928fc41263e9f9b446a93f3bf2e71938,4291c1c2d5862ca487c7721c88ed72a259e94d1fcaf25984f95621e1f36905fa,74ccb8e82b7c76699a561e12341355bde8240819d3ffc6198579d54b462440ce,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,285,MSO02A|PRIMARY|F3|e1c34b18f58d7870dd8e7f7ce56260fc9b3e5c1baca800d76a0f3ac04b53af57,388,36580,164548,FOLD_3,F3,MSO02A|FIELD_LINEAGE|8f96460f5e25434ea38efc75b2a38eba48ed159ccc71195a9890899219539f9a,3,6398,28749,MSO02A|PRIMARY|F1|cd9b6a8635b5410d6f4d4b1d94b893c859cd9a173891af248151c45f3dbd3023,525,MSO02A|FIELD_LINEAGE|a994a5026bf5f453bd759d6b7ff838f03481a94fa2bd42ee24c08f5475159b18,815638127223.06287,0x1.7bcfa444ee203p+39,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,b6ca6446b923eac8d39638badbf97776928fc41263e9f9b446a93f3bf2e71938,4291c1c2d5862ca487c7721c88ed72a259e94d1fcaf25984f95621e1f36905fa,74ccb8e82b7c76699a561e12341355bde8240819d3ffc6198579d54b462440ce,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,285,MSO02A|PRIMARY|F3|e1c34b18f58d7870dd8e7f7ce56260fc9b3e5c1baca800d76a0f3ac04b53af57,388,36580,164548,FOLD_3,F3,MSO02A|FIELD_LINEAGE|8f96460f5e25434ea38efc75b2a38eba48ed159ccc71195a9890899219539f9a,4,6299,28727,MSO02A|PRIMARY|F1|cd9b6a8635b5410d6f4d4b1d94b893c859cd9a173891af248151c45f3dbd3023,503,MSO02A|FIELD_LINEAGE|a994a5026bf5f453bd759d6b7ff838f03481a94fa2bd42ee24c08f5475159b18,815638127223.12524,0x1.7bcfa444ee402p+39,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,b6ca6446b923eac8d39638badbf97776928fc41263e9f9b446a93f3bf2e71938,4291c1c2d5862ca487c7721c88ed72a259e94d1fcaf25984f95621e1f36905fa,74ccb8e82b7c76699a561e12341355bde8240819d3ffc6198579d54b462440ce,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
